"","NF48_NF59","NF59_NF66"
"klf10.S",0.277446817482924,0.0737305734615903
"jarid2.L",0.272925498019756,0.240481165719572
"znf605.S",0.254348784944256,0.0762738615832265
"nr4a2.S",0.229046275805842,0.258523012006197
"gli3.S",0.205045402271303,0.271947905746032
"tbx1.L",0.203377577984588,1.07573588743169
"nfxl1.L",0.19873342976013,0.0583406498006678
"setbp1.L",0.170659377435797,0.205091345481966
"nr4a2.L",0.164885542363706,0.118923045341609
"klf4.L",0.141468564321534,0.209144518583791
"zfp36.S",0.102706316960204,0.0163582298958675
"hmg20b.L",0.0883747745972382,0.0636458042054951
"tsc22d2.L",0.0563236258721674,0.0213988262538282
"twist1.L",0.0419781026467154,0.0161321994920422
"etv1.L",0.0258564898103725,0.0294645567121662
"smad7.L",0.0205829113560587,0.0185413493542402
"zmiz1.L",0.0203086927861449,0.0101239123261497
"tmf1.S",0.00228615553461075,0.00090052062231543
"snai1.S",0.00108606501258649,0
"gli2.S",0,1.02403029388881
"msc.L",0,8.72714736214342
"nfib.L",0,1.27020816378635
"osr2.L",0,5.25273732320565
"pitx2.L",0,6.02998065577523
"pitx2.S",0,6.07208905028454
"six2.L",0,3.99394655016312
"blzf1.S",0,0
"carhsp1.L",0,0.0167836702071323
"cbfb.L",0,0
"cbfb.S",0,0
"etv1.S",0,0
"foxa1.L",0,0
"foxc1.S",0,0
"foxc2.L",0,0
"foxc2.S",0,0
"foxp4.S",0,0
"foxr1.L",0,0
"gli3.L",0,0.430630205641802
"glis2.L",0,0.0283581192521492
"hoxa3.L",0,0.00307869359003978
"hoxa3.S",0,0
"kank1.L",0,0.59228969551187
"klf15.S",0,0
"klf2.L",0,0
"klf2.S",0,0
"lef1.S",0,0
"meox2.L",0,0
"nfatc1.L",0,0
"nfatc1.S",0,0
"nfix.L",0,0.290838169050639
"prrx1.L",0,0
"runx1.L",0,0
"sim2.L",0,0.00121135084817664
"snai2.L",0,0
"sox10.S",0,0
"sox5.L",0,0
"sox9.L",0,0
"sox9.S",0,0
"tet2.L",0,0
"trps1.L",0,0
"trps1.S",0,0
"twist1.S",0,0
