"","NF48_NF54","NF54_NF59","NF59_NF66"
"ctcf.L",0.480112456894801,1.21783496817418,0.308940356188377
"foxn3.L",0.442506668291624,0.344908127201707,1.42671658040469
"tcf3.S",0.424131522412519,1.04738767438114,0.721889440724165
"mta2.L",0.368281375017082,0.423412512748671,1.02050032790595
"khsrp.L",0.346873361604523,1.08929700981709,0.592729115151485
"nfya.S",0.294719121864333,1.02013085258042,1.31764350883952
"myc.L",0.269931847974925,13.1607339752978,9.36682817660787
"gmeb2.L",0.243790183848649,0.201582189308245,1.21491489698515
"nr4a2.L",0.224244219998911,1.04044082747091,0.357957633441148
"setdb1.S",0.207325858150053,0.253917754009838,1.60323070021247
"zfp36l2.S",0.193935350650983,1.9085845059179,1.00659761236305
"sp2.S",0.0952335081386223,0.170038287548626,1.26072673248376
"smarca1.L",0.0244626297847098,0.258116597639074,1.13556077890225
"e2f8.L",0,1.54532364566564,0.210869982106769
"nr4a2.S",0,1.26154380436702,0.317640302180902
"wdhd1.L",0,1.02418169989607,0.30988544024247
"mxd4.S",0,0,1.26327845175384
"myb.S",0,0.0355489615958241,1.00208125667772
"stat1.L",0,0,1.44558650677648
"stat2.L",0,0,1.07828934035707
"znf217.L",0,0.657648796708758,1.01713578476552
