"","NF48_NF54","NF54_NF59","NF59_NF66"
"ubtf.S",1.81174136274866,0.967930890151363,0.569596046361623
"hdx.L",1.7901139316759,0,0
"ubtf.L",1.76266742062956,0.556191588452326,0.358871592185848
"sp9.L",1.68766006740947,2.05530194270235,0
"tfap2a.L",1.67743320213157,0.116601905070087,0.00967340659970847
"klf12.S",1.64009194642001,0.0781169660461465,0
"nr1d1.L",1.62954451265628,0,0
"nr1d1.S",1.60540818201062,0,0
"jund.S",1.59328988856481,0.904580426527804,0.5666574098723
"sgsm2.L",1.5731098956609,0.425965954697272,0.620209276392309
"tcf7l2.L",1.56360260944986,0,0
"zfhx4.S",1.55915522233273,0,0
"rfx7.L",1.55788401790347,1.02332863503897,0.589929493864003
"setdb1.L",1.53950526075191,0.991090849012052,0.750911179572138
"ebf3.S",1.45056628616591,0.44538938156548,0
"meis3.L",1.42850136892856,0,0
"cux2.S",1.42440625220498,0,0
"znf653.L",1.37261959005529,1.63749733404159,0.918495405986324
"purb.L",1.36791342465295,0.400962079687546,0.109082135280991
"mlx.S",1.36691759079596,0.962721341411241,0.206451767164212
"znf608.S",1.34527210827441,0.220492218178672,0
"lrrfip2.L",1.32440330860431,0.158516341161937,0.0689986283468464
"myef2.S",1.2778296788464,0.938872362381694,0
"pbx2.L",1.24035608076252,0.686304003638795,0.858640971757921
"nfya.S",1.23777375425818,0.589438162564085,0
"zfhx3.L",1.23425441369337,0.235412015998719,0
"znf292.S",1.22516893363764,0.831025692068615,0.28222637723816
"cnbp.S",1.22504869275828,0.513799239311433,0.0662814324420037
"arid1b.S",1.21059128712764,0.958550731384805,0
"arx.S",1.16399085871413,6.41071504813925,0
"zic3.L",1.14959555857662,3.80776282001145,0
"tfap2b.S",1.14805139686344,0.0504399545480889,0.0470007250664095
"klf7.L",1.14105691038586,0.980850892243639,0.657257979154593
"znf326.L",1.13203103553614,0.767755430742853,0.382098513955288
"snapc4.L",1.10249856068633,0,0
"mnt.L",1.09782662900824,0,0
"vezf1.S",1.07899156189178,0.12407238357368,0.0903108922037247
"atf4.L",1.05428027130639,0.810982880834614,0.842791278727314
"znf423.L",0.939463081292833,1.94488917228334,0.442174591375279
"znf219.L",0.808003490648038,1.60537174096667,1.03958305822485
"neurod1.S",0.765255767736268,15.495931366755,0
"meis2.S",0.611202091209058,1.09524430875799,0
"jun.S",0.595580195861854,1.25536454291982,2.5723060702453
"dlx2.L",0.456171768928573,0.771906212681768,2.74373950015293
"neurod1.L",0.333758928337889,14.31258881592,4.74960858427692
"ebf2.S",0.273670722823685,4.8238583905742,21.1510852848645
"arx.L",0.25492271277735,1.4391070720213,0
"zic5.L",0.181168014193682,1.02173514909567,0
"ebf2.L",0.154334878638303,3.1406921429989,12.0406952578548
"etv1.L",0.147722696335671,0.215982665980203,1.07960252161599
"otx2.L",0.0878314358387143,2.28167565432963,0
"jun.L",0.0437737841417231,0.474563849990556,1.51512210297075
"lhx2.L",0.0199578690056533,0.337176450112846,5.82659453518481
"cpeb1.S",0,1.50263904086842,8.67699032849737
"st18.L",0,3.11464353523162,0
"carhsp1.L",0,0,3.82561168232068
